Text,string_City,score_Count People Found Review Helpful,date_Date Created,string_Name,score_Overall Rating,string_Place Location,string_State,string_User Name,raw_tags,themes,subthemes
"Im a huge fan of Mejuri and love that I can come here before making my final purchase decision. Though the website is great, you dont really know what the jewelry is going to look like on you until you try it on. Yknow what I mean?Everyone here is lovely, personable, kind, and helpful. They check in to make sure all your questions and needs are met, but they also dont hover and pressure you to buy something. Once you are ready to order, they will bring out an iPad and help you purchase it right then and there. Other than the showroom jewelry, they dont have jewelry in stock -- which means your order will arrive via mail. Just a heads up, in case you were hoping to get jewelry on the same day lol.Depending on how many people are already inside the store, you might have to wait a few min outside. It was a short wait for me, 10min at most.Parking can be tricky, as Melrose is always busy. I like to drive around and find parking in the residential area.",Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Alice Kim,"{'Store Ambiance & Try-On Experience': ['try it', 'showroom jewelry', 'wait outside'], 'Exceptional Customer Service & Support': ['lovely', 'personable', 'helpful', 'dont hover'], 'Online Shopping Experience': ['website', 'order', 'arrive via'], 'Inventory & Cross-Channel Integration': ['dont have', 'iPad', 'purchase'], 'Store Organization & Product Selection': ['parking', 'inside store']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Online Shopping Experience | Inventory & Cross-Channel Integration | Store Organization & Product Selection,try it | showroom jewelry | wait outside | lovely | personable | helpful | dont hover | website | order | arrive via | dont have | iPad | purchase | parking | inside store
"Lizell was the sales associate that helped me during my first time visiting the store. I came at a very good time during the  middle of the week, as I did not feel rushed to try on the products. Given that it was during covid, I had to wait in line outside while 2 customers were allowed in store. I liked that the staff did not pressure me into buying anything, but instead assisted in me trying everything that caught my eye. I appreciated that, as I do not like to be persuaded in buying anything. Lizell was super helpful and nice during my visit. Cant wait to come back for my next purchase.",Los Angeles,0,2/10/2022 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Tiffany,"{'Exceptional Customer Service & Support': ['super helpful', 'nice', 'assisted'], 'Store Ambiance & Try-On Experience': ['not rushed', 'trying everything'], 'Store Organization & Product Selection': ['wait outside', 'customers allowed'], 'Communication & Policy Consistency': ['not pressure']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection | Communication & Policy Consistency,super helpful | nice | assisted | not rushed | trying everything | wait outside | customers allowed | not pressure
"I waited 50 minutes in the cold weather in line today to pick up a pair of $400 earrings I already paid full price for. The store was extremely understaffed with only two women working the day the store opened after being closed for multiple days for Christmas. In response to another customers complaint posted on this thread about the wait time, the owner writes that Merjuri offers online shopping and in-store pickup— well, I was unaware that I would have to wait in a nearly hour-long line for IN-STORE PICKUP which should take 2 minutes. Its as if Merjuri purposely understaffs the store after the holidays to discourage customers from returning their jewelry or making exchanges. If you dont want to waste your time, I suggest shopping somewhere else where the company actually cares about its customers and customer service.",Los Angeles,1,2/10/2022 0:00,Mejuri,2,"8404 Melrose Ave, Los Angeles, CA",CA,Antoinette Monique,"{'Poor Service & Long Wait Times': ['waited 50', 'understaffed', 'hour-long line', 'waste time'], 'Communication & Policy Consistency': ['in-store pickup'], 'Online Shopping Experience': ['online shopping'], 'Complex Returns & Warranty Handling': ['returning jewelry', 'making exchanges'], 'Price & Policy Transparency': ['$400 earrings'], 'Exceptional Customer Service & Support': ['customer service']}",Poor Service & Long Wait Times | Communication & Policy Consistency | Online Shopping Experience | Complex Returns & Warranty Handling | Price & Policy Transparency | Exceptional Customer Service & Support,waited 50 | understaffed | hour-long line | waste time | in-store pickup | online shopping | returning jewelry | making exchanges | $400 earrings | customer service
All of the jewelry that I wear is Mejuri!! Such beautiful pieces and 14k gold at a reasonable price. Going to visit the store was such a treat to try things on in person and the staff were so sweet in giving recommendations. Loved my experience!,Los Angeles,1,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Jillian Goodman,"{'Aesthetic Design & Visual Appeal': ['beautiful pieces'], 'Value & Price-Quality Assessment': ['reasonable price'], 'Store Ambiance & Try-On Experience': ['try things'], 'Exceptional Customer Service & Support': ['sweet', 'recommendations'], 'Affordable Luxury & Investment Value': ['14k gold']}",Aesthetic Design & Visual Appeal | Value & Price-Quality Assessment | Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Affordable Luxury & Investment Value,beautiful pieces | reasonable price | try things | sweet | recommendations | 14k gold
"Ordered two sets of earrings for Christmas presents in late November. As of January 7, no earrings, no follow up and no help. Did however send a nice note requesting a positive review :). Website is particularly useless as the chat function is non-operational, theres no land address and theres no number to call. Never again!",Los Angeles,1,2/10/2021 0:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Dean Frost,"{'Poor Service & Long Wait Times': ['no help', 'never again'], 'Communication & Policy Consistency': ['no follow'], 'Online Shopping Experience': ['chat function', 'website useless', 'no address', 'no number']}",Poor Service & Long Wait Times | Communication & Policy Consistency | Online Shopping Experience,no help | never again | no follow | chat function | website useless | no address | no number
Came in on a Sunday afternoon and was helped immediately. All staff were friendly and very informative. They helped me pick out some pieces and gave great suggestions on how to wear them :) Got a tote bag with my purchase!,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Paulina N.,"{'Exceptional Customer Service & Support': ['helped immediately', 'friendly', 'informative', 'great suggestions'], 'Store Organization & Product Selection': ['pick out'], 'Store Ambiance & Try-On Experience': ['tote bag']}",Exceptional Customer Service & Support | Store Organization & Product Selection | Store Ambiance & Try-On Experience,helped immediately | friendly | informative | great suggestions | pick out | tote bag
Was ignored for over 40 mins while other customers who came in after me were taken care of. I was the only POC in the store. I reached out online and said after exclusively buying from them for years I was really disappointed. Their customer service was VERY defensive. Never giving them another dime. Disappointed.,Los Angeles,4,2/10/2023 0:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Mary,"{'Poor Service & Long Wait Times': ['ignored', '40 mins'], 'Communication & Policy Consistency': ['VERY defensive'], 'Exceptional Customer Service & Support': ['disappointed', 'customer service']}",Poor Service & Long Wait Times | Communication & Policy Consistency | Exceptional Customer Service & Support,ignored | 40 mins | VERY defensive | disappointed | customer service
"i went in today for the second time to get my second lobe piercing! it was super quick and easy, very clean and professional :) last time i went in i was the only customer and the sales associates were super friendly and helpful, letting me try on rings to my hearts content!",Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Kirsten Graham,"{'Professional Piercing Services & Environment': ['super quick', 'very clean', 'professional'], 'Store Ambiance & Try-On Experience': ['try on', 'hearts content'], 'Exceptional Customer Service & Support': ['super friendly', 'helpful']}",Professional Piercing Services & Environment | Store Ambiance & Try-On Experience | Exceptional Customer Service & Support,super quick | very clean | professional | try on | hearts content | super friendly | helpful
"Ive visited the LA store twice now and both times was helped by Tas (i hope i got it right), the sweetest and nicest saleswoman! She gave great suggestions and had a great knowledge of all products. In fact, everyone there does, I could tell because they recognized my mejuri jewelry right away! The store is at such a great location too and easily accessible!Tas, if youre reading this, hi! :)",Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Shruti Hira,"{'Exceptional Customer Service & Support': ['sweetest', 'nicest', 'great suggestions'], 'Store Organization & Product Selection': ['great knowledge', 'recognized jewelry'], 'Store Ambiance & Try-On Experience': ['great location', 'easily accessible']}",Exceptional Customer Service & Support | Store Organization & Product Selection | Store Ambiance & Try-On Experience,sweetest | nicest | great suggestions | great knowledge | recognized jewelry | great location | easily accessible
"I never, ever thought Id be buying fine jewelry but Im addicted to Mejuri. Stumbled in here with my best friend about a month ago. I remembered seeing targeted Instagram ads so we decided to check it out. Mejuri makes buying jewelry really fun, exciting and accessible. The designs are modern and great for everyday wear. Ive never been a fan of spending a ton of money on things that are only for occasions and Mejuri does an excellent creating beautiful pieces to add some shine to even the most casual outfits. I have been back a second time to get my 2nd lobe piercing. It was painless and quick AND its exactly the jewelry I want! I always hated having to live 8 weeks with a random stud I couldnt wait to change. Mejuri has taken away all my fears and doubts about buying gold and diamonds...for my damn self!",Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Alexandra Petro,"{'Aesthetic Design & Visual Appeal': ['modern designs', 'beautiful pieces'], 'Professional Piercing Services & Environment': ['painless', 'quick'], 'Store Ambiance & Try-On Experience': ['fun', 'exciting', 'accessible'], 'Value & Price-Quality Assessment': ['spending money'], 'Affordable Luxury & Investment Value': ['fine jewelry', 'gold', 'diamonds'], 'Online Shopping Experience': ['Instagram ads'], 'Store Organization & Product Selection': ['everyday wear', 'casual outfits']}",Aesthetic Design & Visual Appeal | Professional Piercing Services & Environment | Store Ambiance & Try-On Experience | Value & Price-Quality Assessment | Affordable Luxury & Investment Value | Online Shopping Experience | Store Organization & Product Selection,modern designs | beautiful pieces | painless | quick | fun | exciting | accessible | spending money | fine jewelry | gold | diamonds | Instagram ads | everyday wear | casual outfits
"Waited in line for 30 mins, 10 people in total came out of the store but guess what, my friend and I are still waiting outside🙂DO NOT COME HERE!!! THEY ARE ARROGANT (except for the security guard)Update:their jewelry is plain and no style, just like any other random store that you could find somewhere else.",Los Angeles,3,2/10/2022 0:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Susie Tan,"{'Poor Service & Long Wait Times': ['waited', 'waiting outside', 'arrogant'], 'Aesthetic Design & Visual Appeal': ['plain', 'no style'], 'Store Organization & Product Selection': ['random store']}",Poor Service & Long Wait Times | Aesthetic Design & Visual Appeal | Store Organization & Product Selection,waited | waiting outside | arrogant | plain | no style | random store
I walked in and was immediately acknowledged. Really liked the customer service:)I just wish that I was able to bring home the items I purchased. The items I purchased will be shipped to my address in two business days.,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Fffer Ffer,"{'Exceptional Customer Service & Support': ['immediately acknowledged', 'customer service'], 'Online Shopping Experience': ['items shipped'], 'Inventory & Cross-Channel Integration': ['bring home']}",Exceptional Customer Service & Support | Online Shopping Experience | Inventory & Cross-Channel Integration,immediately acknowledged | customer service | items shipped | bring home
"They have really cute jewelry, but if you accidentally break your bracelet, they wont do anything and say they cant help you. I highly recommend going to a jeweler who can fix a piece of jewelry they sell to you.",Los Angeles,1,2/10/2023 0:00,Mejuri,2,"8404 Melrose Ave, Los Angeles, CA",CA,Alondra Lopez,"{'Aesthetic Design & Visual Appeal': ['cute jewelry'], 'Complex Returns & Warranty Handling': ['wont help', 'cant help'], 'Value & Price-Quality Assessment': ['break bracelet'], 'Communication & Policy Consistency': ['cant help']}",Aesthetic Design & Visual Appeal | Complex Returns & Warranty Handling | Value & Price-Quality Assessment | Communication & Policy Consistency,cute jewelry | wont help | cant help | break bracelet | cant help
Well priced jewelry in an upscale and trendy environment. No pressure sales.,Los Angeles,3,2/10/2020 0:00,Mejuri,4,"8404 Melrose Ave, Los Angeles, CA",CA,Alex S,"{'Store Ambiance & Try-On Experience': ['upscale', 'trendy environment'], 'Value & Price-Quality Assessment': ['well priced'], 'Exceptional Customer Service & Support': ['no pressure']}",Store Ambiance & Try-On Experience | Value & Price-Quality Assessment | Exceptional Customer Service & Support,upscale | trendy environment | well priced | no pressure
"BUYER BEWARE! ANYTHING THAT SAYS vermeil WILL wear after just two wearings, and omg you can find cheaper ANYWHERE. My le chain necklace that i saved and saved for got to be warn twice, and now its costume jewelry trash. I went to TJ maxx, got a coach and Michael kors look alike- THEY WORE LONGER AND BETTER, im just so heartbroken",Los Angeles,0,2/10/2022 0:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Sissy C,"{'Product Durability & Quality Issues': ['wear', 'costume jewelry', 'trash'], 'Value & Price-Quality Assessment': ['cheaper', 'wore longer'], 'Complex Returns & Warranty Handling': ['buyer beware'], 'Affordable Luxury & Investment Value': ['saved', 'heartbroken']}",Product Durability & Quality Issues | Value & Price-Quality Assessment | Complex Returns & Warranty Handling | Affordable Luxury & Investment Value,wear | costume jewelry | trash | cheaper | wore longer | buyer beware | saved | heartbroken
Attentive staff and beautiful jewelry!,Los Angeles,0,11/10/2024 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Elizabeth Booth,"{'Exceptional Customer Service & Support': ['attentive staff'], 'Aesthetic Design & Visual Appeal': ['beautiful jewelry']}",Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal,attentive staff | beautiful jewelry
"Great store and such nice people!! I had gotten a piercing here and got the cutest little earrings, but there is so much beautiful jewelry here too!",Los Angeles,1,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,shadya barakat,"{'Professional Piercing Services & Environment': ['piercing'], 'Store Ambiance & Try-On Experience': ['great store'], 'Exceptional Customer Service & Support': ['nice people'], 'Store Organization & Product Selection': ['beautiful jewelry'], 'Aesthetic Design & Visual Appeal': ['cutest earrings']}",Professional Piercing Services & Environment | Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Store Organization & Product Selection | Aesthetic Design & Visual Appeal,piercing | great store | nice people | beautiful jewelry | cutest earrings
The only person actually doing service was the security guard. Helped all white & Asian people though. Visiting from Toronto I was hoping to have a good experience my bad. Never again.,Los Angeles,3,2/10/2022 0:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Natalie Williams,"{'Poor Service & Long Wait Times': ['security guard'], 'Communication & Policy Consistency': ['Helped all']}",Poor Service & Long Wait Times | Communication & Policy Consistency,security guard | Helped all
The store is spotless and everyone is extremely helpful. Surprisingly for not having piercing appointment I was out of the store in less 45 minutes and it was a pleasant experience.,Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Michelle Arboleda,"{'Professional Piercing Services & Environment': ['spotless', 'piercing'], 'Exceptional Customer Service & Support': ['extremely helpful'], 'Store Ambiance & Try-On Experience': ['pleasant experience']}",Professional Piercing Services & Environment | Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,spotless | piercing | extremely helpful | pleasant experience
Solid spot for accent jewelry. I buy my decorative rings and seasonal stacks from here.,Los Angeles,0,2/10/2024 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Swetha Prabhakar,"{'Store Organization & Product Selection': ['accent jewelry', 'decorative rings', 'seasonal stacks'], 'Affordable Luxury & Investment Value': ['accent jewelry']}",Store Organization & Product Selection | Affordable Luxury & Investment Value,accent jewelry | decorative rings | seasonal stacks | accent jewelry
"Everyone is friendly! Nice environment! They help you out and you can try the sizes in store. Nice display, super clean and chic",Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Nicole,"{'Exceptional Customer Service & Support': ['friendly', 'help'], 'Store Ambiance & Try-On Experience': ['try sizes', 'nice environment'], 'Store Organization & Product Selection': ['nice display', 'clean', 'chic']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection,friendly | help | try sizes | nice environment | nice display | clean | chic
"Wonderful experience! No wait, the lady who took car of me was absolutely lovelyVery happy with my new purchase 🥰",Los Angeles,0,2/10/2023 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Marion Bailly,"{'Exceptional Customer Service & Support': ['lady', 'lovely'], 'Store Ambiance & Try-On Experience': ['wonderful experience', 'no wait']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience,lady | lovely | wonderful experience | no wait
Very cool jewelry great customer Service.Ill continue coming back for cool pieces.Thank you so much!,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Joe Apel,"{'Exceptional Customer Service & Support': ['customer Service'], 'Aesthetic Design & Visual Appeal': ['cool jewelry', 'cool pieces']}",Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal,customer Service | cool jewelry | cool pieces
"Wonderful shopping experience - everyone was friendly and helpful, and whatever they dont have in stock in store will ship to you super-quickly.",Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,katie ottati,"{'Exceptional Customer Service & Support': ['friendly', 'helpful'], 'Online Shopping Experience': ['ship', 'super-quickly'], 'Inventory & Cross-Channel Integration': ['in stock']}",Exceptional Customer Service & Support | Online Shopping Experience | Inventory & Cross-Channel Integration,friendly | helpful | ship | super-quickly | in stock
Great showroom and super kind staff. They dont have everything in-store but they deliver pretty fast ❤️,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Michaela Tadena,"{'Store Ambiance & Try-On Experience': ['great showroom'], 'Exceptional Customer Service & Support': ['kind staff'], 'Inventory & Cross-Channel Integration': ['deliver fast']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support | Inventory & Cross-Channel Integration,great showroom | kind staff | deliver fast
Need more proficient in store sales reps… first time purchase ruined…,Los Angeles,0,4/10/2024 0:00,Mejuri,1,"8404 Melrose Ave, Los Angeles, CA",CA,Sam Sammy,"{'Poor Service & Long Wait Times': ['sales reps'], 'Complex Returns & Warranty Handling': ['first purchase', 'ruined']}",Poor Service & Long Wait Times | Complex Returns & Warranty Handling,sales reps | first purchase | ruined
"Really beautiful pieces and the most welcoming, friendliest staff!",Los Angeles,0,2/10/2024 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Simmy Virk,"{'Aesthetic Design & Visual Appeal': ['beautiful pieces'], 'Exceptional Customer Service & Support': ['welcoming', 'friendliest staff']}",Aesthetic Design & Visual Appeal | Exceptional Customer Service & Support,beautiful pieces | welcoming | friendliest staff
Julia was very helpful even with a small gift exchange.,Los Angeles,0,2/10/2024 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Ashwin Ramakrishnan,{'Exceptional Customer Service & Support': ['very helpful']},Exceptional Customer Service & Support,very helpful
Store was crashed into if you want to be there or around the scenario hit this site up cuz I know where youare!,Los Angeles,0,2/10/2023 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Michael Gonzalez Jr.,{'Store Ambiance & Try-On Experience': ['store crashed']},Store Ambiance & Try-On Experience,store crashed
Everyone was so friendly and customer service was amazing. Love my purchases!,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Chelsea Hennen,"{'Exceptional Customer Service & Support': ['friendly', 'customer service', 'amazing']}",Exceptional Customer Service & Support,friendly | customer service | amazing
Great selection! Super patient staff... Big Bang for your buck!,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Michelle I,"{'Store Organization & Product Selection': ['great selection'], 'Exceptional Customer Service & Support': ['patient staff'], 'Value & Price-Quality Assessment': ['bang buck']}",Store Organization & Product Selection | Exceptional Customer Service & Support | Value & Price-Quality Assessment,great selection | patient staff | bang buck
Cute store in an awesome location. The employees are always so helpful and attentive.,Los Angeles,1,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Brenda Dimapasoc,"{'Store Ambiance & Try-On Experience': ['Cute store', 'awesome location'], 'Exceptional Customer Service & Support': ['helpful', 'attentive']}",Store Ambiance & Try-On Experience | Exceptional Customer Service & Support,Cute store | awesome location | helpful | attentive
Great service and very cool selection. Worth the wait.,Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Gabriella Piccioni,"{'Exceptional Customer Service & Support': ['Great service'], 'Store Organization & Product Selection': ['cool selection'], 'Poor Service & Long Wait Times': ['Worth wait']}",Exceptional Customer Service & Support | Store Organization & Product Selection | Poor Service & Long Wait Times,Great service | cool selection | Worth wait
Everyone working there was nice and helpful. Love the selections!,Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Kelly Lee,"{'Exceptional Customer Service & Support': ['nice', 'helpful'], 'Store Organization & Product Selection': ['selections']}",Exceptional Customer Service & Support | Store Organization & Product Selection,nice | helpful | selections
Such a beautiful store and so convenient in trying everything on.,Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Danielle Yasuda,"{'Store Ambiance & Try-On Experience': ['beautiful store', 'trying everything'], 'Store Organization & Product Selection': ['convenient']}",Store Ambiance & Try-On Experience | Store Organization & Product Selection,beautiful store | trying everything | convenient
Love their pieces. Great quality. Dainty. Delicate.,Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Linette Danaiata,"{'Aesthetic Design & Visual Appeal': ['dainty', 'delicate'], 'Product Durability & Quality Issues': ['great quality']}",Aesthetic Design & Visual Appeal | Product Durability & Quality Issues,dainty | delicate | great quality
Besides the waiting line all the staffs and services were great!,Los Angeles,0,2/10/2020 0:00,Mejuri,4,"8404 Melrose Ave, Los Angeles, CA",CA,Shopic S,"{'Exceptional Customer Service & Support': ['staffs great', 'services great'], 'Poor Service & Long Wait Times': ['waiting line']}",Exceptional Customer Service & Support | Poor Service & Long Wait Times,staffs great | services great | waiting line
Love the product but terrible customer service isnt he store.,Los Angeles,0,2/10/2022 0:00,Mejuri,2,"8404 Melrose Ave, Los Angeles, CA",CA,Melanie Savia,"{'Exceptional Customer Service & Support': [], 'Poor Service & Long Wait Times': ['terrible customer'], 'Product Durability & Quality Issues': [], 'Value & Price-Quality Assessment': ['Love product']}",Exceptional Customer Service & Support | Poor Service & Long Wait Times | Product Durability & Quality Issues | Value & Price-Quality Assessment, | terrible customer |  | Love product
A lovely user experience engaging with the various collections and learning more about the different materials. It was so helpful to try the pieces on and play with stacking in store.,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Darby Rousseau,"{'Store Ambiance & Try-On Experience': ['try', 'stacking', 'engaging'], 'Store Organization & Product Selection': ['collections', 'materials']}",Store Ambiance & Try-On Experience | Store Organization & Product Selection,try | stacking | engaging | collections | materials
Incredible customer service and beautiful jewelry,Los Angeles,0,2/10/2022 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Amy Kugali McWilliams,"{'Exceptional Customer Service & Support': ['customer service'], 'Aesthetic Design & Visual Appeal': ['beautiful jewelry']}",Exceptional Customer Service & Support | Aesthetic Design & Visual Appeal,customer service | beautiful jewelry
Helpful and easy exchanges.,Los Angeles,0,3/10/2024 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Tom Mullen,"{'Exceptional Customer Service & Support': ['helpful'], 'Complex Returns & Warranty Handling': ['easy exchanges']}",Exceptional Customer Service & Support | Complex Returns & Warranty Handling,helpful | easy exchanges
Such cute things! thank you <3,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Lauren Estabrook,{'Aesthetic Design & Visual Appeal': ['cute things']},Aesthetic Design & Visual Appeal,cute things
The staff is super friendly and helpful!,Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,mikhaela zabalerio,"{'Exceptional Customer Service & Support': ['super friendly', 'helpful']}",Exceptional Customer Service & Support,super friendly | helpful
ear piecing was awesome!,Los Angeles,0,2/10/2021 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Anna Porter,"{'Professional Piercing Services & Environment': ['ear piercing', 'awesome']}",Professional Piercing Services & Environment,ear piercing | awesome
adorable,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,carol cahill,{'Aesthetic Design & Visual Appeal': ['adorable']},Aesthetic Design & Visual Appeal,adorable
Love this!,Los Angeles,0,2/10/2020 0:00,Mejuri,5,"8404 Melrose Ave, Los Angeles, CA",CA,Sydney Pelzer,{'Aesthetic Design & Visual Appeal': ['Love']},Aesthetic Design & Visual Appeal,Love
"I had long awaited this review. I had been here last november and asked for a flat from a piercer that seemed very nervous, shaky, and didnt even let me get a flat in the end, I left with a helix, that was crooked and never healed.About a month or two ago I had gone back to the location addressing my concern due to the fact that my helix wasnt healing and to begin with its not even what I asked for from the beginning, Modey was my new piecer at Mejuri that day and took such an amazing job of me, she had instantly said yea this needs to be fixed let me see what I can do for you. She ended up being able to fix my piercing with what I ended up wanting, I was a little hesitant at first due to my last experience but then she had really reassured me of her work in the process. Anyways fast foward about a month or two, I am so happy with my piercing! Modey was by far one of the best piercers I have ever been to and I have at least 20 piercings by other people, my flat looks great! and it looks ontrack to get the post downsized soon and be done healing! thank you so much Modey! I owe you the world with my new piercing you gave me!",San Diego,0,9/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,mia suffredini,"{'Professional Piercing Services & Environment': ['piercer', 'Modey', 'helix', 'flat'], 'Piercing Complications & Jewelry Quality': ['never healed', 'crooked', 'shaky', 'nervous'], 'Exceptional Customer Service & Support': ['amazing job', 'reassured me'], 'Communication & Policy Consistency': ['fix', 'addressing concern']}",Professional Piercing Services & Environment | Piercing Complications & Jewelry Quality | Exceptional Customer Service & Support | Communication & Policy Consistency,piercer | Modey | helix | flat | never healed | crooked | shaky | nervous | amazing job | reassured me | fix | addressing concern
"Best service Ive ever had at a jewelry store! The associate that helped me made me feel so welcome, like a friend! I came in knowing what I wanted and she still managed to educate me on the product and helped me confirm that it was exactly what I wanted. If youre looking for yourself or a gift you wont be disappointed!",San Diego,0,1/10/2025 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,megan lowther,"{'Exceptional Customer Service & Support': ['best service', 'helped me', 'feel welcome', 'educate me'], 'Store Ambiance & Try-On Experience': ['like friend'], 'Product Selection & Store Organization': ['knowing what', 'confirm wanted']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Product Selection & Store Organization,best service | helped me | feel welcome | educate me | like friend | knowing what | confirm wanted
"I love the jewelry but all three piercings I got at Mejuri had to be taken out because they didnt heal properly due to improper piercings. My thirds were both crooked and my helix was pierced not in line with my anatomy so I ended up with it not healed even after two years. On top of that, the $275 piece I purchased for my helix that I was told was solid gold tarnished after a year and a half. I would make sure and go to an APP certified piercer for piercings instead, jewelry quality will be better too.",San Diego,0,10/10/2024 0:00,Mejuri,3,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Sophie Zollman,"{'Piercing Complications & Jewelry Quality': ['didnt heal', 'crooked', 'tarnished', 'solid gold'], 'Professional Piercing Services & Environment': ['improper piercings', 'APP certified'], 'Product Durability & Quality Issues': ['not healed', 'jewelry quality']}",Piercing Complications & Jewelry Quality | Professional Piercing Services & Environment | Product Durability & Quality Issues,didnt heal | crooked | tarnished | solid gold | improper piercings | APP certified | not healed | jewelry quality
"I had a great experience here today! Noah was so helpful in building a custom necklace stack, loved her style suggestions. I was purchasing for a special occasion and she helped me pick the perfect set! Ive gone to other stores and never felt I loved everything they have like I did today. Refreshing to have this place close by! I had never heard of Mejuri but told all my friends. Great style, price & quality! Ill be back :)",San Diego,0,9/10/2024 0:00,Mejuri,5,"4545 La Jolla Village Dr Suite C-12, San Diego, CA",CA,Savannah Remington,"{'Exceptional Customer Service & Support': ['so helpful', 'style suggestions'], 'Store Ambiance & Try-On Experience': ['great experience'], 'Store Organization & Product Selection': ['custom necklace', 'perfect set'], 'Value & Price-Quality Assessment': ['price', 'quality'], 'Aesthetic Design & Visual Appeal': ['great style']}",Exceptional Customer Service & Support | Store Ambiance & Try-On Experience | Store Organization & Product Selection | Value & Price-Quality Assessment | Aesthetic Design & Visual Appeal,so helpful | style suggestions | great experience | custom necklace | perfect set | price | quality | great style
